Date,Month,Year,Open,High,Low,Close,Adj Close,Volume
1/3/2020,1,2020,88.099998,90.800003,87.384003,88.601997,88.601997,88892500
1/6/2020,1,2020,88.094002,90.311996,88,90.307999,90.307999,50665000
1/7/2020,1,2020,92.279999,94.325996,90.671997,93.811996,93.811996,89410500
1/8/2020,1,2020,94.739998,99.697998,93.646004,98.428001,98.428001,155721500
1/9/2020,1,2020,99.419998,99.760002,94.573997,96.267998,96.267998,142202000
1/10/2020,1,2020,96.358002,96.987999,94.739998,95.629997,95.629997,64797500
1/13/2020,1,2020,98.699997,105.125999,98.400002,104.972,104.972,132588000
1/14/2020,1,2020,108.851997,109.482002,104.980003,107.584,107.584,144981000
1/15/2020,1,2020,105.952003,107.568001,103.358002,103.699997,103.699997,86844000
1/16/2020,1,2020,98.75,102.891998,98.433998,102.697998,102.697998,108683500
1/17/2020,1,2020,101.522003,103.134003,100.632004,102.099998,102.099998,68145500
1/21/2020,1,2020,106.050003,109.716003,105.681999,109.440002,109.440002,89017500
1/22/2020,1,2020,114.377998,118.900002,111.82,113.912003,113.912003,156845000
1/23/2020,1,2020,112.849998,116.400002,111.120003,114.440002,114.440002,98255000
1/24/2020,1,2020,114.125999,114.772003,110.851997,112.963997,112.963997,71768000
1/27/2020,1,2020,108.398003,112.888,107.856003,111.603996,111.603996,68040500
1/28/2020,1,2020,113.697998,115.362,111.615997,113.379997,113.379997,58942500
1/29/2020,1,2020,115.138,117.959999,113.486,116.197998,116.197998,89007500
1/30/2020,1,2020,126.484001,130.175995,123.599998,128.162003,128.162003,145028500
1/31/2020,1,2020,128,130.600006,126.503998,130.113998,130.113998,78596500
2/3/2020,2,2020,134.738007,157.227997,134.703995,156,156,235325000
2/4/2020,2,2020,176.591995,193.798004,166.776001,177.412003,177.412003,304694000
2/5/2020,2,2020,164.651993,169.195999,140.822006,146.940002,146.940002,242119000
2/6/2020,2,2020,139.983994,159.166,137.399994,149.792007,149.792007,199404000
2/7/2020,2,2020,146.110001,153.949997,146,149.613998,149.613998,85317500
2/10/2020,2,2020,160,163.998001,150.479996,154.255997,154.255997,123446000
2/11/2020,2,2020,153.757996,156.701996,151.600006,154.876007,154.876007,58487500
2/12/2020,2,2020,155.574005,157.949997,152.673996,153.457993,153.457993,60112500
2/13/2020,2,2020,148.367996,163.600006,147,160.800003,160.800003,131446500
2/14/2020,2,2020,157.444,162.593994,157.100006,160.005997,160.005997,78468500
2/18/2020,2,2020,168.320007,172,166.472,171.679993,171.679993,81908500
2/19/2020,2,2020,184.699997,188.955994,180.203995,183.483994,183.483994,127115000
2/20/2020,2,2020,182.389999,182.399994,171.988007,179.882004,179.882004,88174500
2/21/2020,2,2020,181.395996,182.612,176.089996,180.199997,180.199997,71574000
2/24/2020,2,2020,167.800003,172.699997,164.440002,166.757996,166.757996,75961000
2/25/2020,2,2020,169.800003,171.320007,157.399994,159.981995,159.981995,86452500
2/26/2020,2,2020,156.5,162.662003,155.222,155.759995,155.759995,70427500
2/27/2020,2,2020,146,147.953995,133.800003,135.800003,135.800003,121386000
2/28/2020,2,2020,125.940002,138.104004,122.304001,133.598007,133.598007,121114500
3/2/2020,3,2020,142.251999,148.738007,137.334,148.723999,148.723999,100975000
3/3/2020,3,2020,161,161.395996,143.222,149.102005,149.102005,128920000
3/4/2020,3,2020,152.792007,153.304001,144.945999,149.899994,149.899994,75245000
3/5/2020,3,2020,144.753998,149.149994,143.613998,144.908005,144.908005,54263500
3/6/2020,3,2020,138,141.399994,136.854004,140.695999,140.695999,63314500
3/9/2020,3,2020,121.078003,132.600006,121,121.599998,121.599998,85368500
3/10/2020,3,2020,131.886002,133.600006,121.599998,129.065994,129.065994,77972000
3/11/2020,3,2020,128.039993,130.716003,122.599998,126.846001,126.846001,66612500
3/12/2020,3,2020,116.178001,118.900002,109.25,112.110001,112.110001,94545500
3/13/2020,3,2020,119,121.514,100.400002,109.323997,109.323997,113201500
3/16/2020,3,2020,93.900002,98.973999,88.433998,89.014,89.014,102447500
3/17/2020,3,2020,88.001999,94.370003,79.199997,86.040001,86.040001,119973000
3/18/2020,3,2020,77.800003,80.972,70.101997,72.244003,72.244003,118931000
3/19/2020,3,2020,74.940002,90.400002,71.692001,85.528,85.528,150977500
3/20/2020,3,2020,87.639999,95.400002,85.157997,85.505997,85.505997,141427500
3/23/2020,3,2020,86.720001,88.400002,82.099998,86.858002,86.858002,82272500
3/24/2020,3,2020,95.459999,102.737999,94.800003,101,101,114476000
3/25/2020,3,2020,109.050003,111.400002,102.222,107.849998,107.849998,106113500
3/26/2020,3,2020,109.477997,112,102.449997,105.632004,105.632004,86903500
3/27/2020,3,2020,101,105.160004,98.806,102.872002,102.872002,71887000
3/30/2020,3,2020,102.052002,103.330002,98.246002,100.426003,100.426003,59990500
3/31/2020,3,2020,100.25,108.592003,99.400002,104.800003,104.800003,88857500
4/1/2020,4,2020,100.800003,102.790001,95.019997,96.311996,96.311996,66766000
4/2/2020,4,2020,96.206001,98.851997,89.279999,90.893997,90.893997,99292000
4/3/2020,4,2020,101.900002,103.098,93.678001,96.001999,96.001999,112810500
4/6/2020,4,2020,102.239998,104.199997,99.592003,103.248001,103.248001,74509000
4/7/2020,4,2020,109,113,106.468002,109.089996,109.089996,89599000
4/8/2020,4,2020,110.839996,111.442001,106.666,109.767998,109.767998,63280000
4/9/2020,4,2020,112.417999,115.036003,111.421997,114.599998,114.599998,68250000
4/13/2020,4,2020,118.031998,130.399994,116.106003,130.190002,130.190002,112377000
4/14/2020,4,2020,139.794006,148.376007,138.485992,141.977997,141.977997,152882500
4/15/2020,4,2020,148.399994,150.626007,142,145.966003,145.966003,117885000
4/16/2020,4,2020,143.388,151.889999,141.343994,149.042007,149.042007,103289500
4/17/2020,4,2020,154.455994,154.990005,149.531998,150.778,150.778,65641000
4/20/2020,4,2020,146.539993,153.113998,142.442001,149.272003,149.272003,73733000
4/21/2020,4,2020,146.024002,150.666,134.757996,137.343994,137.343994,101045500
4/22/2020,4,2020,140.796005,146.800003,137.742004,146.421997,146.421997,70827500
4/23/2020,4,2020,145.520004,146.800003,140.626007,141.126007,141.126007,66183500
4/24/2020,4,2020,142.162003,146.145996,139.636002,145.029999,145.029999,66060000
4/27/2020,4,2020,147.522003,159.897995,147,159.75,159.75,103407000
4/28/2020,4,2020,159.128006,161,151.337997,153.824005,153.824005,76110000
4/29/2020,4,2020,158.033997,160.639999,156.632004,160.102005,160.102005,81080000
4/30/2020,4,2020,171.037994,173.964005,152.699997,156.376007,156.376007,142359500
5/1/2020,5,2020,151,154.554001,136.608002,140.264008,140.264008,162659000
5/4/2020,5,2020,140.199997,152.399994,139.600006,152.238007,152.238007,96185500
5/5/2020,5,2020,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
5/6/2020,5,2020,155.300003,157.960007,152.222,156.516006,156.516006,55616000
5/7/2020,5,2020,155.442001,159.279999,154.470001,156.007996,156.007996,57638500
5/8/2020,5,2020,158.753998,164.800003,157.401993,163.884003,163.884003,80432500
5/11/2020,5,2020,158.102005,164.800003,157,162.257996,162.257996,82598000
5/12/2020,5,2020,165.399994,168.658005,161.600006,161.882004,161.882004,79534500
5/13/2020,5,2020,164.166,165.199997,152.660004,158.192001,158.192001,95327500
5/14/2020,5,2020,156,160.671997,152.800003,160.666,160.666,68411000
5/15/2020,5,2020,158.070007,161.009995,157.309998,159.834,159.834,52592000
5/18/2020,5,2020,165.556,166.944,160.776001,162.725998,162.725998,58329000
5/19/2020,5,2020,163.033997,164.414001,161.216003,161.602005,161.602005,48182500
5/20/2020,5,2020,164.100006,165.199997,162.360001,163.112,163.112,36546500
5/21/2020,5,2020,163.199997,166.5,159.199997,165.520004,165.520004,61273000
5/22/2020,5,2020,164.434006,166.356003,162.399994,163.376007,163.376007,49937500
5/26/2020,5,2020,166.899994,166.919998,163.141998,163.774002,163.774002,40448500
5/27/2020,5,2020,164.171997,165.542007,157,164.046005,164.046005,57747500
5/28/2020,5,2020,162.701996,164.949997,160.337997,161.162003,161.162003,36278000
5/29/2020,5,2020,161.75,167,160.841995,167,167,58822500
6/1/2020,6,2020,171.600006,179.800003,170.820007,179.619995,179.619995,74697500
6/2/2020,6,2020,178.940002,181.731995,174.199997,176.311996,176.311996,67828000
6/3/2020,6,2020,177.623993,179.587997,176.020004,176.591995,176.591995,39747500
6/4/2020,6,2020,177.975998,179.149994,171.688004,172.876007,172.876007,44438500
6/5/2020,6,2020,175.567993,177.304001,173.240005,177.132004,177.132004,39059500
6/8/2020,6,2020,183.800003,190,181.832001,189.983994,189.983994,70873500
6/9/2020,6,2020,188.001999,190.888,184.785995,188.134003,188.134003,56941000
6/10/2020,6,2020,198.376007,205.496002,196.5,205.009995,205.009995,92817000
6/11/2020,6,2020,198.039993,203.792007,194.399994,194.567993,194.567993,79582500
6/12/2020,6,2020,196,197.595993,182.520004,187.056,187.056,83817000
6/15/2020,6,2020,183.557999,199.768005,181.699997,198.179993,198.179993,78486000
6/16/2020,6,2020,202.369995,202.576004,192.477997,196.425995,196.425995,70255500
6/17/2020,6,2020,197.542007,201,196.514008,198.358002,198.358002,49454000
6/18/2020,6,2020,200.600006,203.839996,198.893997,200.792007,200.792007,48759500
6/19/2020,6,2020,202.556,203.194,198.268005,200.179993,200.179993,43398500
6/22/2020,6,2020,199.990005,201.776001,198.003998,198.863998,198.863998,31812000
6/23/2020,6,2020,199.776001,202.399994,198.802002,200.356003,200.356003,31826500
6/24/2020,6,2020,198.822006,200.175995,190.628006,192.169998,192.169998,54798000
6/25/2020,6,2020,190.854004,197.195999,187.429993,197.195999,197.195999,46272500
6/26/2020,6,2020,198.955994,199,190.973999,191.947998,191.947998,44274500
6/29/2020,6,2020,193.802002,202,189.703995,201.869995,201.869995,45132000
6/30/2020,6,2020,201.300003,217.537994,200.746002,215.962006,215.962006,84592500
7/1/2020,7,2020,216.600006,227.065994,216.100006,223.925995,223.925995,66634500
7/2/2020,7,2020,244.296005,245.600006,237.119995,241.731995,241.731995,86250500
7/6/2020,7,2020,255.337997,275.558014,253.207993,274.31601,274.31601,102849500
7/7/2020,7,2020,281.002014,285.899994,267.34201,277.971985,277.971985,107448500
7/8/2020,7,2020,281,283.451996,262.268005,273.175995,273.175995,81556500
7/9/2020,7,2020,279.39801,281.712006,270.256012,278.855988,278.855988,58588000
7/10/2020,7,2020,279.200012,309.783997,275.201996,308.929993,308.929993,116688000
7/13/2020,7,2020,331.799988,358.997986,294.221985,299.411987,299.411987,194927000
7/14/2020,7,2020,311.200012,318,286.200012,303.359985,303.359985,117090500
7/15/2020,7,2020,308.600006,310,291.399994,309.201996,309.201996,81839000
7/16/2020,7,2020,295.432007,306.34201,293.200012,300.127991,300.127991,71504000
7/17/2020,7,2020,302.690002,307.502014,298,300.167999,300.167999,46650000
7/20/2020,7,2020,303.802002,330,297.600006,328.600006,328.600006,85607000
7/21/2020,7,2020,327.985992,335,311.600006,313.671997,313.671997,80536000
7/22/2020,7,2020,319.799988,325.283997,312.399994,318.466003,318.466003,70805500
7/23/2020,7,2020,335.790009,337.799988,296.153992,302.614014,302.614014,121642500
7/24/2020,7,2020,283.201996,293,273.308014,283.399994,283.399994,96983000
7/27/2020,7,2020,287,309.588013,282.600006,307.920013,307.920013,80243500
7/28/2020,7,2020,300.799988,312.940002,294.884003,295.298004,295.298004,79043500
7/29/2020,7,2020,300.200012,306.962006,297.399994,299.821991,299.821991,47134500
7/30/2020,7,2020,297.600006,302.64801,294.200012,297.497986,297.497986,38105000
7/31/2020,7,2020,303,303.410004,284.196014,286.152008,286.152008,61041000
8/3/2020,8,2020,289.839996,301.962006,288.876007,297,297,44046500
8/4/2020,8,2020,299.002014,305.481995,292.399994,297.399994,297.399994,42075000
8/5/2020,8,2020,298.597992,299.967987,293.661987,297.003998,297.003998,24739000
8/6/2020,8,2020,298.165985,303.462006,295.451996,297.915985,297.915985,29961500
8/7/2020,8,2020,299.90799,299.950012,283.002014,290.541992,290.541992,44482000
8/10/2020,8,2020,289.600006,291.5,277.167999,283.713989,283.713989,37611500
8/11/2020,8,2020,279.200012,284,273,274.877991,274.877991,43129000
8/12/2020,8,2020,294,317,287,310.951996,310.951996,109147000
8/13/2020,8,2020,322.200012,330.235992,313.451996,324.200012,324.200012,102126500
8/14/2020,8,2020,332.997986,333.76001,325.328003,330.141998,330.141998,62888000
8/17/2020,8,2020,335.399994,369.171997,334.56601,367.127991,367.127991,101211500
8/18/2020,8,2020,379.798004,384.779999,369.022003,377.417999,377.417999,82372500
8/19/2020,8,2020,373,382.200012,368.242004,375.705994,375.705994,61026500
8/20/2020,8,2020,372.135986,404.39801,371.411987,400.365997,400.365997,103059000
8/21/2020,8,2020,408.951996,419.097992,405.01001,409.996002,409.996002,107448000
8/24/2020,8,2020,425.256012,425.799988,385.503998,402.839996,402.839996,100318000
8/25/2020,8,2020,394.977997,405.589996,393.600006,404.667999,404.667999,53294500
8/26/2020,8,2020,412,433.200012,410.726013,430.634003,430.634003,71197000
8/27/2020,8,2020,436.09201,459.119995,428.5,447.75,447.75,118465000
8/28/2020,8,2020,459.023987,463.697998,437.303986,442.679993,442.679993,100406000
8/31/2020,8,2020,444.609985,500.140015,440.109985,498.320007,498.320007,118374400
9/1/2020,9,2020,502.140015,502.48999,470.51001,475.049988,475.049988,89841100
9/2/2020,9,2020,478.98999,479.040009,405.119995,447.369995,447.369995,96176100
9/3/2020,9,2020,407.230011,431.799988,402,407,407,87596100
9/4/2020,9,2020,402.809998,428,372.019989,418.320007,418.320007,110321900
9/8/2020,9,2020,356,368.73999,329.880005,330.209991,330.209991,115465700
9/9/2020,9,2020,356.600006,369,341.51001,366.279999,366.279999,79465800
9/10/2020,9,2020,386.209991,398.98999,360.559998,371.339996,371.339996,84930600
9/11/2020,9,2020,381.940002,382.5,360.5,372.720001,372.720001,60717500
9/14/2020,9,2020,380.950012,420,373.299988,419.619995,419.619995,83020600
9/15/2020,9,2020,436.559998,461.940002,430.700012,449.76001,449.76001,97298200
9/16/2020,9,2020,439.869995,457.790009,435.309998,441.76001,441.76001,72279300
9/17/2020,9,2020,415.600006,437.790009,408,423.429993,423.429993,76779200
9/18/2020,9,2020,447.940002,451,428.799988,442.149994,442.149994,86406800
9/21/2020,9,2020,453.130005,455.679993,407.070007,449.390015,449.390015,109476800
9/22/2020,9,2020,429.600006,437.76001,417.600006,424.230011,424.230011,79580800
9/23/2020,9,2020,405.160004,412.149994,375.880005,380.359985,380.359985,95074200
9/24/2020,9,2020,363.799988,399.5,351.299988,387.790009,387.790009,96561100
9/25/2020,9,2020,393.470001,408.730011,391.299988,407.339996,407.339996,67208500
9/28/2020,9,2020,424.619995,428.079987,415.549988,421.200012,421.200012,49719600
9/29/2020,9,2020,416,428.5,411.600006,419.070007,419.070007,50219300
9/30/2020,9,2020,421.320007,433.929993,420.470001,429.01001,429.01001,48145600
10/1/2020,10,2020,440.76001,448.880005,434.420013,448.160004,448.160004,50741500
10/2/2020,10,2020,421.390015,439.130005,415,415.089996,415.089996,71430000
10/5/2020,10,2020,423.350006,433.640015,419.329987,425.679993,425.679993,44722800
10/6/2020,10,2020,423.790009,428.779999,406.049988,413.980011,413.980011,49146300
10/7/2020,10,2020,419.869995,429.899994,413.850006,425.299988,425.299988,43127700
10/8/2020,10,2020,438.440002,439,425.299988,425.920013,425.920013,40421100
10/9/2020,10,2020,430.130005,434.589996,426.459991,434,434,28925700
10/12/2020,10,2020,442,448.73999,438.579987,442.299988,442.299988,38791100
10/13/2020,10,2020,443.350006,448.890015,436.600006,446.649994,446.649994,34463700
10/14/2020,10,2020,449.779999,465.899994,447.350006,461.299988,461.299988,47879700
10/15/2020,10,2020,450.309998,456.570007,442.5,448.880005,448.880005,35672400
10/16/2020,10,2020,454.440002,455.950012,438.850006,439.670013,439.670013,32775900
10/19/2020,10,2020,446.23999,447,428.869995,430.829987,430.829987,36287800
10/20/2020,10,2020,431.75,431.75,419.049988,421.940002,421.940002,31656300
10/21/2020,10,2020,422.700012,432.950012,421.25,422.640015,422.640015,32370500
10/22/2020,10,2020,441.920013,445.230011,424.51001,425.790009,425.790009,39993200
10/23/2020,10,2020,421.839996,422.890015,407.380005,420.630005,420.630005,33717000
10/26/2020,10,2020,411.630005,425.76001,410,420.279999,420.279999,28239200
10/27/2020,10,2020,423.76001,430.5,420.100006,424.679993,424.679993,22686500
10/28/2020,10,2020,416.480011,418.600006,406,406.019989,406.019989,25451400
10/29/2020,10,2020,409.959991,418.059998,406.459991,410.829987,410.829987,22655300
10/30/2020,10,2020,406.899994,407.589996,379.109985,388.040009,388.040009,42511300
11/2/2020,11,2020,394,406.980011,392.299988,400.51001,400.51001,29021100
11/3/2020,11,2020,409.730011,427.769989,406.690002,423.899994,423.899994,34351700
11/4/2020,11,2020,430.619995,435.399994,417.100006,420.980011,420.980011,32143100
11/5/2020,11,2020,428.299988,440,424,438.089996,438.089996,28414500
11/6/2020,11,2020,436.100006,436.570007,424.279999,429.950012,429.950012,21706000
11/9/2020,11,2020,439.5,452.5,421,421.26001,421.26001,34833000
11/10/2020,11,2020,420.089996,420.089996,396.029999,410.359985,410.359985,30284200
11/11/2020,11,2020,416.450012,418.700012,410.579987,417.130005,417.130005,17357700
11/12/2020,11,2020,415.049988,423,409.519989,411.76001,411.76001,19855100
11/13/2020,11,2020,410.850006,412.529999,401.660004,408.5,408.5,19771100
11/16/2020,11,2020,408.929993,412.450012,404.089996,408.089996,408.089996,26838600
11/17/2020,11,2020,460.170013,462,433.01001,441.609985,441.609985,61188300
11/18/2020,11,2020,448.350006,496,443.5,486.640015,486.640015,78044000
11/19/2020,11,2020,492,508.609985,487.570007,499.269989,499.269989,62475300
11/20/2020,11,2020,497.98999,502.5,489.059998,489.609985,489.609985,32911900
11/23/2020,11,2020,503.5,526,501.790009,521.849976,521.849976,50260300
11/24/2020,11,2020,540.400024,559.98999,526.200012,555.380005,555.380005,53648500
11/25/2020,11,2020,550.059998,574,545.369995,574,574,48930200
11/27/2020,11,2020,581.159973,598.780029,578.450012,585.76001,585.76001,37561100
11/30/2020,11,2020,602.210022,607.799988,554.51001,567.599976,567.599976,63003100
12/1/2020,12,2020,597.590027,597.849976,572.049988,584.76001,584.76001,40103500
12/2/2020,12,2020,556.440002,571.539978,541.210022,568.820007,568.820007,47775700
12/3/2020,12,2020,590.02002,598.969971,582.429993,593.380005,593.380005,42552000
12/4/2020,12,2020,591.01001,599.039978,585.5,599.039978,599.039978,29401300
12/7/2020,12,2020,604.919983,648.789978,603.049988,641.76001,641.76001,56309700
12/8/2020,12,2020,625.51001,651.280029,618.5,649.880005,649.880005,64265000
12/9/2020,12,2020,653.690002,654.320007,588,604.47998,604.47998,71291200
12/10/2020,12,2020,574.369995,627.75,566.340027,627.070007,627.070007,67083200
12/11/2020,12,2020,615.01001,624,596.799988,609.98999,609.98999,46475000
12/14/2020,12,2020,619,642.75,610.200012,639.830017,639.830017,52040600
12/15/2020,12,2020,643.280029,646.900024,623.799988,633.25,633.25,45071500
12/16/2020,12,2020,628.22998,632.5,605,622.77002,622.77002,42095800
12/17/2020,12,2020,628.190002,658.820007,619.5,655.900024,655.900024,56270100
12/18/2020,12,2020,668.900024,695,628.539978,695,695,222126200
12/21/2020,12,2020,666.23999,668.5,646.070007,649.859985,649.859985,58045300
12/22/2020,12,2020,648,649.880005,614.22998,640.340027,640.340027,51716000
12/23/2020,12,2020,632.200012,651.5,622.570007,645.97998,645.97998,33173000
12/24/2020,12,2020,642.98999,666.090027,641,661.77002,661.77002,22865600
12/28/2020,12,2020,674.51001,681.400024,660.799988,663.690002,663.690002,32278600
12/29/2020,12,2020,661,669.900024,655,665.98999,665.98999,22910800
12/30/2020,12,2020,672,696.599976,668.359985,694.780029,694.780029,42846000
